Length,Digits,Entropy,Risky_TLD,IP_Usage,Subdomains,Hyphens,Keywords,DNS_Rec,Domain_Age,Expiry,Has_Form,Pass_Field,IFrame,Link_Ratio,HTTP_Code,SSL_Risk,label
45,2,4.157650873722837,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
41,0,4.0828041386061225,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
52,0,4.589392842933067,0,0,2,1,1,1,-1,300,0,0,0,0.1,0,0,1
193,18,4.854120025224791,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,0
36,0,3.94035104292869,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
61,2,4.895992821517579,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
70,7,4.640156860408859,0,0,4,0,0,1,-1,300,0,0,0,0.1,0,0,1
57,0,3.9121190763513374,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
60,9,4.417155962520949,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
378,47,5.809642128066759,0,0,2,7,1,1,-1,300,0,0,0,0.1,0,0,1
78,25,4.714308149067578,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
49,0,4.239524579110022,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
41,0,4.141105590449127,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
39,1,4.111698692943856,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
52,10,4.503539122804025,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
38,0,3.9976702764876135,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
46,8,4.394950065602804,0,0,0,3,0,1,-1,300,0,0,0,0.1,0,0,1
183,11,4.762779439020318,0,0,1,12,0,1,-1,300,0,0,0,0.1,0,0,0
79,17,4.569480357155654,0,0,2,7,0,1,-1,300,0,0,0,0.1,0,0,0
21,10,3.594465636961452,0,1,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
68,4,4.486462525947132,0,0,0,5,0,1,-1,300,0,0,0,0.1,0,0,0
69,3,4.624181841924379,0,0,2,1,1,1,-1,300,0,0,0,0.1,0,0,1
36,0,4.016875695766564,1,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
62,0,4.028388400447236,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
34,4,3.9368917977572884,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
74,5,4.666034454702402,0,0,4,0,0,1,-1,300,0,0,0,0.1,0,0,1
66,0,4.629875233960101,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
63,5,4.584444908232386,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
38,1,3.9880774349981327,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
88,4,4.206384892990981,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
25,0,3.833269689515108,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
29,0,4.021268494903765,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
53,3,4.149642332077453,0,0,1,2,0,1,-1,300,0,0,0,0.1,0,0,0
35,2,4.164299088064471,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
43,0,4.124539907003561,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
108,0,4.052808590158926,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
38,1,4.0632025132158525,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
65,0,4.593231613188745,0,0,4,0,1,1,-1,300,0,0,0,0.1,0,0,1
53,5,4.423780539869544,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
61,2,4.213226583947996,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
65,4,4.394178675770189,0,0,1,2,0,1,-1,300,0,0,0,0.1,0,0,1
46,1,4.219775685382293,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
80,0,4.238662903073641,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
73,0,4.078112532600276,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
74,19,4.568346144058355,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
36,3,4.495906598484246,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
29,3,4.159199529386524,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
53,6,4.449157482660985,0,0,2,2,0,1,-1,300,0,0,0,0.1,0,0,0
78,0,4.088207745228634,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
56,0,4.306656707462823,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
57,4,4.4452832785542,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
44,0,4.100921675209631,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
63,5,4.276717575725834,0,1,6,0,0,1,-1,300,0,0,0,0.1,0,0,0
68,0,4.344149055309394,0,0,0,6,0,1,-1,300,0,0,0,0.1,0,0,0
49,2,4.239524579110022,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
23,0,3.882045108136862,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
46,0,4.162057815120259,0,0,3,1,0,1,-1,300,0,0,0,0.1,0,0,0
128,6,4.854433790982011,1,0,5,1,1,1,-1,300,0,0,0,0.1,0,0,1
124,6,4.766534054644523,0,0,1,2,0,1,-1,300,0,0,0,0.1,0,0,1
67,0,4.1475020644281555,0,0,2,4,0,1,-1,300,0,0,0,0.1,0,0,0
104,4,4.384521849294937,0,0,0,3,0,1,-1,300,0,0,0,0.1,0,0,0
25,0,3.863465189601647,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
44,4,4.369109608386454,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
44,1,4.261043983337284,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
60,4,4.502910079649727,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
20,4,3.684183719779189,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
240,49,4.953461432822345,1,0,14,1,0,1,-1,300,0,0,0,0.1,0,0,1
43,5,4.297675800911847,0,0,0,3,0,1,-1,300,0,0,0,0.1,0,0,1
29,9,4.185230132909402,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
54,10,4.667312391919014,0,0,0,3,0,1,-1,300,0,0,0,0.1,0,0,0
58,4,4.55653369417302,0,0,3,2,1,1,-1,300,0,0,0,0.1,0,0,1
51,0,4.29956235312829,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
49,1,4.254076487726287,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,0
79,25,4.49814526825186,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
97,12,4.761564646776802,0,0,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
61,5,4.334014543853745,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
25,0,3.8936606896881862,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
39,4,4.387465039153175,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
53,1,4.149642332077453,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
167,40,5.076660501904617,0,0,4,1,1,1,-1,300,0,0,0,0.1,0,0,1
39,0,3.970422410781626,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
46,0,4.238357271736062,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
26,0,3.426616045880948,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
74,7,4.535608989102358,0,0,0,4,0,1,-1,300,0,0,0,0.1,0,0,0
115,20,4.975841652583323,0,0,7,1,1,1,-1,300,0,0,0,0.1,0,0,1
22,3,3.9362600275315276,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
31,1,4.106949132758153,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
94,16,4.71238015113564,0,0,0,10,0,1,-1,300,0,0,0,0.1,0,0,0
30,0,3.847742678581274,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
65,0,4.165288821022842,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,1
46,0,3.944666510772433,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
83,7,4.462448245995069,0,0,2,4,0,1,-1,300,0,0,0,0.1,0,0,1
38,0,4.0632025132158525,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
46,0,4.2077070644704735,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
51,0,3.980647402020635,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
56,0,4.211671949980975,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
22,12,3.4428621651554665,0,1,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
60,0,4.024092480429718,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
31,0,4.103727665980415,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
34,0,4.0323362829877745,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
62,10,4.466473230426755,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
31,0,3.5131951986753562,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
43,3,4.3906990567258,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
58,6,4.750414944135719,0,0,0,3,0,1,-1,300,0,0,0,0.1,0,0,0
64,0,4.408617633875558,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,0
42,1,4.33209539866017,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
26,2,4.026986833359287,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
41,0,4.0828041386061225,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
41,0,3.9907446871227727,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
74,2,4.575536265350779,0,0,4,0,0,1,-1,300,0,0,0,0.1,0,0,1
144,36,4.8849699746039414,0,0,3,1,1,1,-1,300,0,0,0,0.1,0,0,1
92,0,4.440530201994131,0,0,2,2,1,1,-1,300,0,0,0,0.1,0,0,1
18,2,3.503258334775646,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
31,5,3.808719697344071,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
46,0,4.276081999855836,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
37,0,4.080414513985239,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
65,14,4.904995651750136,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
34,0,3.948372960273853,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
47,0,4.032763587096139,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
56,0,4.143186182773484,0,0,1,0,1,1,-1,300,0,0,0,0.1,0,0,1
30,2,3.847742678581274,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
43,0,4.164295859202321,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
22,1,3.754441845713346,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
139,42,4.969565781196227,0,0,0,3,0,1,-1,300,0,0,0,0.1,0,0,1
28,0,4.039148671903071,0,0,1,2,0,1,-1,300,0,0,0,0.1,0,0,1
18,4,3.6143694458867572,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
44,4,4.265583322887734,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
68,0,4.605198318905175,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
52,0,4.174319594366261,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
168,52,5.293559382075667,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
53,0,4.060363088381996,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
42,10,4.288400090002563,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
35,5,4.6505719454545815,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
66,0,4.077238150846525,0,0,3,1,0,1,-1,300,0,0,0,0.1,0,0,1
55,0,4.076839605127306,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
28,1,4.056656707462823,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
46,0,4.290321609248306,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
63,0,4.121567773966828,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
46,0,4.311074184082723,0,0,2,0,1,1,-1,300,0,0,0,0.1,0,0,1
24,0,3.855388542207534,1,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
81,16,4.510259609077371,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
45,0,4.197082818407666,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
32,1,4.226409765557392,0,0,0,2,1,1,-1,300,0,0,0,0.1,0,0,1
39,3,4.162980744225907,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
126,1,4.374467045377268,0,0,7,3,1,1,-1,300,0,0,0,0.1,0,0,1
48,1,4.290400719733289,0,0,1,2,0,1,-1,300,0,0,0,0.1,0,0,1
55,0,4.333200795492941,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
56,3,4.456484556133594,0,0,2,1,1,1,-1,300,0,0,0,0.1,0,0,1
60,5,5.043983303761563,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
35,0,3.742730873716943,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
53,3,4.282574059579656,0,0,0,3,0,1,-1,300,0,0,0,0.1,0,0,0
79,0,4.131340952435227,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
25,0,3.973660689688186,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
113,65,4.587925140970482,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
61,0,4.354426224146147,0,0,0,3,0,1,-1,300,0,0,0,0.1,0,0,0
53,9,4.855002294063381,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
86,15,4.821459307395762,0,0,0,6,0,1,-1,300,0,0,0,0.1,0,0,0
37,0,3.7533911229011876,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
32,0,4.116729296672175,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
73,9,4.499412361397035,0,0,0,6,0,1,-1,300,0,0,0,0.1,0,0,0
32,0,4.116729296672175,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
59,3,4.411996337997294,0,0,0,5,0,1,-1,300,0,0,0,0.1,0,0,0
50,0,4.0239818205809055,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
72,0,4.229330912374375,0,0,1,5,0,1,-1,300,0,0,0,0.1,0,0,0
66,6,4.58070686278076,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
43,0,4.277797824812467,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
73,6,4.468035730500415,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
42,0,4.338396886909941,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
86,0,4.382790489075411,0,0,2,2,0,1,-1,300,0,0,0,0.1,0,0,1
112,8,4.711647450314379,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
111,24,4.890457983796453,0,0,1,2,1,1,-1,300,0,0,0,0.1,0,0,1
17,0,3.4548223999466066,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
55,8,4.511387505670763,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
50,0,3.9431449409815773,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
50,6,4.334177320667444,0,0,1,2,0,1,-1,300,0,0,0,0.1,0,0,1
51,0,4.125487048058141,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
37,0,4.010412068964078,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
193,7,4.390623618878537,0,0,0,20,0,1,-1,300,0,0,0,0.1,0,0,0
39,0,4.016583155904197,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
45,0,4.055648863372104,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
77,2,4.4985400742219,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
36,0,4.086048612313038,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
46,0,4.114997009981552,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
378,58,5.916116771829235,0,0,2,5,1,1,-1,300,0,0,0,0.1,0,0,1
25,0,3.813660689688186,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
117,8,4.808077011331014,0,0,5,1,1,1,-1,300,0,0,0,0.1,0,0,1
31,0,3.9219382458707464,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
188,67,4.784793535701259,0,0,9,0,1,1,-1,300,0,0,0,0.1,0,0,1
53,6,4.358045757692864,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,0
33,11,3.968340331348547,0,1,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
36,8,3.8820214465367493,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
31,13,3.873235826376329,0,1,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
52,0,4.188836661715558,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
370,55,5.905360334768374,0,0,2,11,1,1,-1,300,0,0,0,0.1,0,0,1
84,0,4.2770702161864795,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,0
103,14,4.687620309635259,0,0,0,9,0,1,-1,300,0,0,0,0.1,0,0,0
35,0,3.8185886460613316,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
37,0,4.21607802773264,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,1
103,48,4.842931872335917,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
52,6,4.569114306154353,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
143,21,4.569367761616623,0,0,7,1,1,1,-1,300,0,0,0,0.1,0,0,1
21,0,3.594465636961452,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
230,79,4.9511005799684895,0,0,2,2,1,1,-1,300,0,0,0,0.1,0,0,1
51,0,4.218720136335857,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
17,0,3.7345216647797517,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
128,8,4.825158468180812,1,0,6,1,1,1,-1,300,0,0,0,0.1,0,0,1
64,3,4.449087797403417,0,0,1,5,0,1,-1,300,0,0,0,0.1,0,0,0
66,0,4.5042616876653545,0,0,0,3,0,1,-1,300,0,0,0,0.1,0,0,0
46,0,4.25693885808983,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
63,0,4.21481067842599,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
66,0,4.393365529801968,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
36,0,3.9931325576478605,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
188,28,5.0503910062920605,0,0,5,1,0,1,-1,300,0,0,0,0.1,0,0,0
93,10,4.763509048637416,0,0,1,4,0,1,-1,300,0,0,0,0.1,0,0,1
139,19,5.129361714759274,0,0,4,0,0,1,-1,300,0,0,0,0.1,0,0,1
137,5,4.71583529698101,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,1
45,0,4.153212408384619,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
85,4,4.595531341964462,0,0,4,0,0,1,-1,300,0,0,0,0.1,0,0,1
33,0,3.8471282101364257,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
124,1,4.4700043313140165,0,0,1,1,1,1,-1,300,0,0,0,0.1,0,0,1
26,3,4.1808329872054415,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
38,0,4.36346329043209,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
70,10,4.521492482030904,0,0,1,4,0,1,-1,300,0,0,0,0.1,0,0,0
39,8,4.128494129663178,0,1,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
104,14,4.75447457075234,0,0,6,1,1,1,-1,300,0,0,0,0.1,0,0,1
90,0,4.346223237229984,0,0,8,0,0,1,-1,300,0,0,0,0.1,0,0,1
119,0,4.353239090082255,0,0,1,10,0,1,-1,300,0,0,0,0.1,0,0,0
33,4,4.165013816065913,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
27,2,3.874352779540604,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
46,0,4.251185325340039,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
34,0,4.043057694064253,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
44,2,4.390805482076982,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
67,0,4.293774736962189,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
25,0,3.893660689688186,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
50,19,4.408367439558377,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
53,4,4.280202417710359,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
38,1,4.281373409411992,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
130,13,4.920488673312387,0,0,3,3,0,1,-1,300,0,0,0,0.1,0,0,0
72,7,4.722163460365541,0,0,4,0,1,1,-1,300,0,0,0,0.1,0,0,1
18,4,3.7254805569978684,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
138,42,5.009459628982574,0,0,4,0,0,1,-1,300,0,0,0,0.1,0,0,1
77,8,4.4471354505851,0,0,1,4,0,1,-1,300,0,0,0,0.1,0,0,0
51,0,4.072742814021027,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
69,4,4.423671654045836,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
46,0,4.284006521086277,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
58,16,4.362652444210322,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
60,0,4.498499037874887,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
43,0,4.047562138070836,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
30,2,4.056564762130955,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
32,0,3.777518266288633,1,0,1,0,1,1,-1,300,0,0,0,0.1,0,0,1
30,0,4.123231428797621,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
94,18,4.927888155713972,0,0,2,8,0,1,-1,300,0,0,0,0.1,0,0,0
45,0,3.9206703317910603,1,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
79,6,4.383681501227074,0,0,1,9,0,1,-1,300,0,0,0,0.1,0,0,0
191,20,5.77370574464375,1,0,0,3,0,1,-1,300,0,0,0,0.1,0,0,1
32,4,4.241729296672175,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
31,7,4.128078875727623,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
84,8,4.71412829288914,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
37,2,4.2629790410707376,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
73,0,4.256146264413284,0,0,5,0,1,1,-1,300,0,0,0,0.1,0,0,1
75,1,4.3198249848015475,0,0,4,0,0,1,-1,300,0,0,0,0.1,0,0,1
37,4,4.1885226220933465,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
41,4,4.238666566058884,0,0,1,2,0,1,-1,300,0,0,0,0.1,0,0,0
40,1,4.227567157116929,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,0
70,0,4.466743067731465,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
40,0,4.093942707918269,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
35,11,4.036006945330955,0,1,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
305,95,5.031369218952155,0,0,7,3,1,1,-1,300,0,0,0,0.1,0,0,1
25,0,3.6692750707107136,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
80,20,4.585589076663288,0,0,0,1,1,1,-1,300,0,0,0,0.1,0,0,1
60,0,4.354900337629123,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
37,3,4.154870932962629,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,1
121,13,4.781727908869678,1,0,2,8,0,1,-1,300,0,0,0,0.1,0,0,1
49,12,4.486460609112264,0,1,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
40,0,4.062814895472355,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
94,15,4.551262258065925,0,0,1,7,0,1,-1,300,0,0,0,0.1,0,0,0
34,0,3.984234164652489,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
47,0,4.009286926505495,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
154,5,4.827560540777536,0,0,5,0,1,1,-1,300,0,0,0,0.1,0,0,1
49,0,4.175335864258457,0,0,3,0,0,1,-1,300,0,0,0,0.1,0,0,0
28,2,3.9816615121017556,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
36,1,3.8428572928084974,0,0,3,1,0,1,-1,300,0,0,0,0.1,0,0,1
31,0,3.538896214227933,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,1
40,2,4.193942707918269,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
34,0,4.079678649882975,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
86,0,4.565539512571619,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
59,0,4.184117635657357,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
44,5,4.61807820934971,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
59,5,4.469353591984652,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
27,0,4.032303242743953,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
43,0,3.810359092949446,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
48,0,4.004247855285173,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
76,20,4.714986809969666,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
75,5,4.824042071345331,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
90,0,4.26941463209202,0,0,4,0,0,1,-1,300,0,0,0,0.1,0,0,0
27,0,3.6339740759971573,1,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
80,16,4.665434271199595,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,1
33,0,3.9077342707424862,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
39,0,3.8846537449368466,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
24,4,3.9072682296173893,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
46,2,4.321731249206051,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
26,8,3.9021748142117283,0,1,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
51,0,3.99544911774933,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,1
31,0,3.7080933915774983,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
98,0,4.373453849347313,0,0,2,1,1,1,-1,300,0,0,0,0.1,0,0,1
59,0,4.051471862627812,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
44,2,4.8281944024823575,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
